1,Virginia,1.84375,0.125,0.875,0.15625
2,Gonzaga,1.9090909090909092,0.1875,0.8125,0.09090909090909091
3,Duke,1.7533206831119545,0.5098039215686274,1.4901960784313726,0.24667931688804554
4,Houston,1.861764705882353,0.14285714285714285,0.8571428571428571,0.13823529411764707
5,Tennessee,1.8484848484848486,0.3125,1.6875,0.15151515151515152
6,Kentucky,1.8409961685823755,1.0833333333333333,0.9166666666666666,0.15900383141762453
7,North Carolina,1.7638888888888888,0.7352941176470589,1.2647058823529411,0.2361111111111111
8,Michigan St,1.7610294117647058,0.2777777777777778,0.7222222222222222,0.23897058823529413
9,Michigan,1.8444444444444446,1.0625,0.9375,0.15555555555555556
10,Texas Tech,1.7831541218637992,1.3571428571428572,0.6428571428571429,0.2168458781362007
11,Virginia Tech,1.6964285714285714,1.125,0.875,0.3035714285714286
12,Purdue,1.7857142857142856,1.2794117647058822,0.7205882352941176,0.21428571428571427
13,Wofford,1.8293269230769231,1.1764705882352942,0.8235294117647058,0.17067307692307693
14,LSU,1.7099391480730222,0.6,1.4,0.2900608519269777
15,Buffalo,1.9117647058823528,0.15,0.85,0.08823529411764706
16,Florida St,1.8175,0.7777777777777777,1.2222222222222223,0.1825
17,Wisconsin,1.6148148148148147,1.2222222222222223,0.7777777777777778,0.3851851851851852
18,Auburn,1.7025862068965516,1.0555555555555556,0.9444444444444444,0.2974137931034483
19,Mississippi St,1.663529411764706,1.1875,0.8125,0.33647058823529413
20,Kansas,1.75,0.8627450980392157,1.1372549019607843,0.25
21,Iowa St,1.4396551724137931,0.788888888888889,1.2111111111111112,0.5603448275862069
22,Louisville,1.5505050505050506,1.3272727272727272,0.6727272727272727,0.4494949494949495
23,Nevada,1.878787878787879,0.2222222222222222,0.7777777777777778,0.12121212121212122
24,Kansas St,1.7211538461538463,0.9243697478991597,1.0756302521008403,0.27884615384615385
25,Cincinnati,1.7888888888888888,1.0,1.0,0.2111111111111111
26,Villanova,1.6408602150537634,1.0350877192982455,0.9649122807017543,0.35913978494623655
27,Maryland,1.6666666666666667,1.25,0.75,0.3333333333333333
28,Marquette,1.5728744939271255,0.7142857142857142,1.2857142857142856,0.4271255060728745
29,Utah St,1.7995391705069124,0.9298245614035088,1.0701754385964912,0.20046082949308755
30,UCF,1.6601307189542482,0.9285714285714286,1.0714285714285714,0.33986928104575165
31,Florida,1.3727272727272726,1.3070175438596492,0.6929824561403508,0.6272727272727273
32,Saint Mary's (CA),1.6013071895424837,1.3333333333333335,0.6666666666666666,0.39869281045751637
33,NC State,0.7894736842105263,0.5,0.5,0.4327485380116959
34,VCU,1.747628083491461,1.4,0.6,0.2523719165085389
35,Clemson,0.7647058823529411,0.6,0.4,0.428842504743833
36,Ole Miss,1.4602272727272727,1.1375,0.8625,0.5397727272727273
37,Oklahoma,1.4952380952380953,1.2566844919786098,0.7433155080213903,0.5047619047619047
38,Texas,0.6666666666666666,0.7142857142857143,0.2857142857142857,0.5714285714285714
39,Baylor,1.4444444444444444,1.1428571428571428,0.8571428571428571,0.5555555555555556
40,New Mexico St,1.8708333333333333,1.1764705882352942,0.8235294117647058,0.12916666666666665
41,Furman,0.8333333333333334,0.29411764705882354,0.7058823529411765,0.22916666666666666
42,Syracuse,1.4937343358395991,1.25,0.75,0.506265664160401
43,Iowa,1.6111111111111112,1.2444444444444445,0.7555555555555555,0.38888888888888884
44,Murray St,1.8285714285714287,1.2,0.8,0.17142857142857143
45,Washington,1.776209677419355,1.3888888888888888,0.6111111111111112,0.22379032258064516
46,Memphis,0.85,0.7142857142857143,0.2857142857142857,0.31129032258064515
47,Belmont,1.8159340659340661,0.9019607843137254,1.0980392156862744,0.18406593406593408
48,Nebraska,0.6875,0.6470588235294118,0.35294117647058826,0.41964285714285715
49,Lipscomb,0.8,0.26666666666666666,0.7333333333333333,0.30714285714285716
50,Penn St,0.6,0.7058823529411765,0.29411764705882354,0.5071428571428571
51,Oregon,1.4789915966386555,1.0158730158730158,0.9841269841269842,0.5210084033613445
52,TCU,0.7058823529411765,0.5,0.5,0.5798319327731092
53,Creighton,0.625,0.5333333333333333,0.4666666666666667,0.6607142857142857
54,Indiana,0.7222222222222222,0.7142857142857143,0.2857142857142857,0.5634920634920635
55,Ohio St,1.4666666666666668,1.1444444444444444,0.8555555555555556,0.5333333333333333
56,Temple,1.736231884057971,1.0784313725490196,0.9215686274509804,0.263768115942029
57,Seton Hall,1.3523809523809525,0.9166666666666667,1.0833333333333335,0.6476190476190475
58,Liberty,1.7672811059907834,0.6274509803921569,1.3725490196078431,0.23271889400921658
59,Alabama,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.4946236559139785
60,UNC Greensboro,0.9230769230769231,0.2631578947368421,0.7368421052631579,0.23821339950372208
61,Minnesota,1.6125,1.0818713450292399,0.9181286549707601,0.3875
62,Toledo,0.8666666666666667,0.3125,0.6875,0.33333333333333337
63,Arizona St,1.5208333333333335,0.8125,1.1875,0.4791666666666667
64,Butler,0.75,0.75,0.25,0.5416666666666667
65,Arkansas,0.6666666666666666,0.6428571428571429,0.35714285714285715,0.625
66,Colorado,0.8666666666666667,0.5555555555555556,0.4444444444444444,0.42500000000000004
67,Xavier,0.7058823529411765,0.625,0.375,0.5857843137254902
68,UC Irvine,1.781637717121588,0.8928571428571428,1.1071428571428572,0.21836228287841192
69,Dayton,0.7647058823529411,0.4666666666666667,0.5333333333333333,0.2998102466793169
70,Providence,0.6470588235294118,0.5625,0.4375,0.4174573055028463
